Date,LU1893597309,WQDA NA,PIRPEUR LX,LU1919842267,9888 HK,LU0154236417,LU1883854199,BEAN SW,LU0072462186,NVDA US,LU1191877379,SIE GY,PFLDCPE LX,LU1244893696,ASML NA,ALGAATU LX,FFGLCAE LX
2024-10-01,220.51,8.10449,329.88,186.1,12.19213,61.04578,551.71,651.82665,104.42,105.84404,13.35,179.86,523.66,300.77,741.8,24.88701,17.43
2024-10-02,218.99,8.11922,328.19,187.19,13.42867,60.66805,553.63,650.92543,103.84,107.58577,13.35,180.62,519.5,302.15,757.4,24.55391,17.61
2024-10-03,218.43,8.07171,331.81,187.34,12.70251,60.72529,552.67,643.93829,103.27,111.37806,13.37,179.58,524.53,301.07,755.1,24.60725,17.62
2024-10-04,217.22,8.12245,335.95,191.14,12.97971,61.4781,559.66,638.07036,104.28,113.9781,13.35,182.88,530.46,304.44,757.5,24.79425,17.76
2024-10-07,217.42,8.11653,336.5,189.03,13.01179,61.34377,552.71,631.71446,103.83,116.27822,13.35,184.38,533.14,304.33,747.6,25.16096,17.72
2024-10-08,217.31,8.11589,335.96,190.98,11.73143,61.28827,560.32,627.46907,103.65,121.07325,13.34,180.18,534.92,304.49,752.1,24.78517,17.77
2024-10-09,217.45,8.19165,337.6,194.14,11.66025,61.61579,565.92,629.64128,103.99,121.23012,13.34,184.46,539.19,306.02,767.5,25.25059,17.94
2024-10-10,216.75,8.21034,337.79,195.98,11.91641,62.1126,565.3,623.1124,104.08,123.61086,13.35,183.36,543.27,306.53,762.6,25.60875,17.95
2024-10-11,218.48,8.22238,341.69,196.65,11.91641,62.2476,569.63,627.84732,104.73,123.16126,13.35,185.84,549.32,308.66,770.7,25.51951,18.06
2024-10-14,220.34,8.29169,348.11,198.3,11.61907,63.04348,575.12,625.74455,105.15,126.64649,13.36,185.26,557.46,310.06,792.0,25.51951,18.26
2024-10-15,221.29,8.29155,347.68,195.21,10.94646,63.07622,571.81,618.14041,105.69,120.84481,13.38,182.84,552.93,310.28,668.1,25.85115,18.17
2024-10-16,214.17,8.27015,335.29,194.87,10.8581,62.68863,573.78,614.0602,106.03,124.88038,13.39,181.0,541.56,310.96,633.9,25.38701,18.14
2024-10-17,217.13,8.30707,338.9,195.06,10.7898,63.18707,577.14,621.97497,107.05,126.49423,13.41,184.28,549.03,312.52,634.2,25.77894,18.34
2024-10-18,217.64,8.27211,340.38,195.34,11.05028,62.84163,577.35,613.22991,106.54,126.98997,13.42,185.6,550.91,312.96,664.5,25.57486,18.32
2024-10-21,217.34,8.24078,340.78,195.34,10.81998,63.20362,577.67,619.93768,106.32,132.83113,13.42,185.1,553.58,311.91,657.6,25.70311,18.3
2024-10-22,216.12,8.23307,338.22,195.23,10.51775,62.8886,577.62,616.29253,105.32,132.85529,13.41,183.5,554.09,311.12,666.8,25.63555,18.31
2024-10-23,215.55,8.20134,338.13,192.53,10.59536,62.99081,573.74,617.22507,105.12,129.54609,13.41,181.2,554.53,310.39,658.8,25.68217,18.32
2024-10-24,215.74,8.18675,337.72,193.11,10.3264,62.25141,572.06,611.49334,104.96,129.87698,13.41,179.46,549.34,310.56,661.3,25.21617,18.26
2024-10-25,215.58,8.2249,341.34,193.26,10.368,62.55437,570.49,615.43123,104.3,130.99491,13.42,180.42,555.33,309.75,664.1,25.61851,18.44
2024-10-28,216.02,8.22563,340.68,193.9,10.53044,62.3821,571.94,624.10804,105.21,129.94267,13.43,181.84,551.78,310.96,655.5,25.74783,18.42
2024-10-29,215.97,8.2097,343.56,196.55,10.81904,62.5856,575.45,618.50524,104.9,130.71442,13.43,181.06,555.89,310.29,655.2,25.84721,18.58
2024-10-30,214.04,8.12148,342.73,194.68,10.56212,62.41487,567.99,614.84539,104.18,128.23026,13.43,179.48,556.89,307.59,634.0,25.86426,18.34
2024-10-31,208.84,8.00976,333.91,190.76,10.56166,60.99245,555.65,608.58259,102.05,122.22427,13.41,178.4,538.97,305.02,621.2,25.46437,17.94
2024-11-01,208.84,8.0789,333.91,190.76,10.48329,60.99245,555.65,613.81966,102.05,124.95386,13.41,181.52,538.97,305.02,627.1,25.46437,18.1
2024-11-04,210.66,8.02075,335.65,192.17,10.42702,61.24529,557.87,613.48015,103.58,124.9426,13.41,181.3,544.68,305.53,618.2,25.23106,17.95
2024-11-05,210.18,8.02845,338.45,194.11,10.63113,61.17109,564.24,614.9607,103.46,128.00549,13.41,184.0,548.52,308.33,624.0,25.09524,18.08
2024-11-06,211.22,8.14804,347.83,200.63,10.59799,63.32619,584.94,606.37846,103.43,135.74159,13.42,184.1,563.98,315.73,610.8,26.20099,18.57
2024-11-07,212.5,8.19732,352.71,202.56,10.69416,64.01666,585.9,609.00555,104.51,137.78806,13.42,187.98,569.32,312.61,624.7,26.56789,18.75
2024-11-08,211.11,8.23933,354.84,202.98,10.68253,64.88935,592.56,617.59145,103.72,137.85601,13.43,183.08,573.18,312.51,621.5,27.07704,18.91
2024-11-11,213.86,8.2727,358.36,206.22,10.53056,64.99202,598.47,612.91442,105.09,136.40717,13.45,185.84,578.95,312.51,627.3,27.07704,19.04
2024-11-12,212.05,8.20505,360.78,207.71,10.14426,65.23051,599.91,608.3272,103.67,139.8039,13.45,177.94,587.0,314.79,630.3,27.43886,19.05
2024-11-13,208.74,8.20361,359.34,208.49,10.12261,65.20958,601.6,609.32447,102.26,138.39531,13.45,179.4,589.36,313.67,627.7,27.36503,19.16
2024-11-14,211.36,8.25192,358.54,207.54,9.85772,65.29027,599.5,613.9138,103.21,138.99043,13.45,188.2,586.99,311.77,671.6,27.36424,19.0
2024-11-15,208.07,8.1402,352.37,203.35,10.01445,64.32837,591.41,608.17186,102.8,134.59096,13.45,187.4,580.15,309.29,635.0,27.17547,18.61
2024-11-18,205.58,8.15051,347.0,203.66,9.9222,63.60117,589.02,606.54197,102.27,132.32934,13.45,184.0,572.62,308.29,629.6,26.52752,18.58
2024-11-19,205.38,8.1482,347.43,205.45,10.12189,63.53497,588.53,606.25479,101.32,138.95085,13.46,177.84,573.67,310.35,624.7,26.63157,18.59
2024-11-20,206.97,8.13578,348.53,206.39,10.24666,64.10938,591.59,607.25521,101.83,138.5207,13.46,176.56,578.72,312.41,616.5,27.12733,18.67
2024-11-21,207.07,8.2622,353.04,210.79,10.2718,64.45461,595.96,613.94469,101.91,139.84554,13.46,176.0,583.72,314.99,631.5,27.23637,18.93
2024-11-22,212.95,8.34917,364.1,214.6,9.45015,65.45734,604.5,623.56485,103.17,136.24148,13.46,177.56,598.56,319.19,642.1,27.81831,19.16
2024-11-25,213.32,8.36115,365.38,214.73,9.53934,65.49685,603.37,628.8173,103.06,129.71581,13.48,180.82,598.7,320.14,652.0,28.02766,19.16
2024-11-26,213.17,8.31309,363.73,215.15,9.95226,65.50143,608.18,622.75743,102.77,130.77364,13.46,180.32,600.05,319.64,640.0,28.066,19.19
2024-11-27,211.95,8.24905,357.23,211.67,10.00745,65.06241,600.27,626.17283,102.49,127.96899,13.49,178.98,591.94,317.34,627.7,27.86091,18.78
2024-11-28,212.53,8.29537,357.23,212.15,9.79359,64.91045,600.27,626.72383,103.13,127.96899,13.5,180.88,591.94,317.34,642.9,27.86091,18.88
2024-11-29,212.58,8.34112,360.34,213.28,9.88822,64.99811,603.53,633.09051,103.07,130.81945,13.51,183.16,590.91,318.96,658.4,27.51609,19.0
2024-12-02,215.46,8.3976,366.78,216.44,10.15738,65.85622,611.23,635.28878,103.7,132.17963,13.52,188.12,599.24,321.81,664.1,27.93822,19.29
2024-12-03,216.82,8.37952,368.04,216.35,10.26894,65.82771,607.73,636.39139,104.26,133.21303,13.53,190.2,598.5,320.61,677.9,28.0283,19.23
2024-12-04,218.98,8.37999,376.13,221.0,10.19755,66.6034,613.93,642.7225,104.99,137.74319,13.55,191.9,612.21,322.33,683.5,28.03882,19.6
2024-12-05,217.07,8.37528,373.46,218.2,10.19535,66.2377,607.96,640.55197,105.25,137.26344,13.56,193.06,611.02,321.42,679.2,28.60021,19.49
2024-12-06,218.68,8.36281,374.45,219.85,10.34827,66.49607,611.21,641.77488,105.23,135.00142,13.57,193.7,614.62,322.15,677.6,28.52441,19.54
2024-12-09,219.54,8.39216,376.43,217.75,10.60215,66.69821,606.19,633.01395,105.3,131.36179,13.59,194.14,614.04,321.62,675.0,28.97237,19.5
2024-12-10,219.32,8.35766,374.1,216.67,10.46928,66.65081,609.02,636.43618,104.87,128.5157,13.6,192.88,612.29,322.89,670.3,28.96441,19.48
2024-12-11,220.93,8.3627,376.38,219.67,10.48309,67.00038,614.29,658.42061,104.84,132.82799,13.6,195.52,613.78,322.92,678.3,28.58677,19.63
2024-12-12,220.82,8.32721,375.24,218.77,10.73058,67.56499,610.78,643.1065,104.75,130.78754,13.61,194.0,613.95,322.06,683.3,29.02114,19.56
2024-12-13,219.14,8.31298,377.92,217.59,10.64104,67.66387,606.07,633.0276,104.22,127.90587,13.58,191.38,612.2,319.72,687.7,28.86833,19.43
2024-12-16,218.78,8.25431,377.07,219.08,10.67019,67.67196,606.76,636.38455,104.09,125.58272,13.6,190.32,609.86,320.05,688.0,29.13852,19.49
2024-12-17,219.31,8.25971,374.83,218.3,10.57275,67.11429,605.4,636.87807,103.7,124.18095,13.58,192.92,607.9,318.56,703.4,29.70962,19.48
2024-12-18,219.11,8.25136,377.09,211.67,10.78049,67.12172,589.98,642.63779,104.01,123.06444,13.59,194.72,609.81,313.15,717.3,29.55819,19.57
2024-12-19,215.6,8.13897,366.05,211.99,10.4426,66.09728,593.16,635.15095,102.61,126.11465,13.58,189.44,596.37,314.34,690.8,28.77591,19.32
2024-12-20,209.44,8.1258,361.56,214.31,10.1126,65.06856,597.48,635.08802,101.25,129.15908,13.58,189.26,586.58,316.01,686.1,28.02953,19.35
2024-12-23,211.85,8.14512,369.48,215.46,10.46562,66.27236,600.77,639.58029,102.02,134.32391,13.58,188.98,597.65,316.72,683.8,28.61041,19.33
2024-12-24,211.85,8.19723,369.48,215.46,10.61466,66.27236,600.77,639.58029,102.02,134.96968,13.58,188.98,597.65,316.72,688.5,28.61041,19.5
2024-12-26,211.85,8.19723,369.48,215.46,10.61466,66.27236,600.77,639.58029,102.02,134.39301,13.58,188.98,597.65,316.72,688.5,28.61041,19.5
2024-12-27,213.06,8.22282,368.98,214.52,10.50838,66.94175,598.04,640.01738,102.56,131.47491,13.58,189.6,593.15,316.82,684.9,29.23491,19.19
2024-12-30,209.91,8.14374,362.5,212.81,10.384,65.63402,593.67,637.2501,102.03,132.27824,13.59,188.56,584.05,315.75,671.9,28.83067,19.13
2024-12-31,211.96,8.2034,366.07,212.11,10.28761,66.59581,593.01,637.2501,102.88,129.76133,13.59,188.56,590.19,316.34,678.7,28.55793,19.17
2025-01-02,212.75,8.2643,369.57,214.72,10.12139,67.43302,596.59,637.2501,102.81,134.73941,13.6,189.12,598.09,318.27,690.0,28.52333,19.34
