Date,FR0010983924,LU0154236417,LU1883854199,LU1893597309,LU1919842267,LU1103207525,LU0072462186,LU1161527038,LU1160351208,LU1191877379,LU1279613365,LU1244893696,LU1882449801,FR0011288513,EURUSD
2024-09-19,190.22,60.62209,555.99,219.7,188.99,544.76,104.94,229.84,93.18,13.29,12.44,298.92,18.89,129.4,1.1162
2024-09-20,190.43,60.247,553.81,215.91,188.0,543.08,104.49,229.8,93.11,13.3,12.53,297.46,18.84,129.33,1.1162
2024-09-23,190.43,60.70112,554.23,216.35,188.56,543.4,104.69,230.19,93.07,13.3,12.58,298.03,18.85,129.48,1.1111
2024-09-24,192.85,60.50721,554.14,216.95,188.58,543.67,104.73,230.52,93.14,13.32,12.76,299.2,18.84,129.6,1.118
2024-09-25,190.61,60.76336,552.13,218.39,187.42,543.19,105.1,230.09,93.12,13.34,12.85,296.46,18.78,129.49,1.1133
2024-09-26,196.57,61.07082,554.71,223.66,188.75,544.21,106.16,230.11,93.21,13.33,13.2,299.94,18.81,129.57,1.1177
2024-09-27,200.21,61.09218,550.92,222.32,187.84,545.18,105.8,230.54,93.28,13.33,13.37,300.97,18.82,129.67,1.1162
2024-09-30,195.04,60.74632,553.67,221.42,187.87,543.47,105.26,230.6,93.49,13.34,13.38,300.46,18.88,129.68,1.1135
2024-10-01,198.93,61.04578,551.71,220.51,186.1,544.51,104.42,231.56,93.78,13.35,13.34,300.77,19.07,129.93,1.1068
2024-10-02,191.48,60.66805,553.63,218.99,187.19,543.93,103.84,230.96,93.78,13.35,13.57,302.15,19.13,129.84,1.1045
2024-10-03,192.63,60.72529,552.67,218.43,187.34,542.15,103.27,230.44,93.78,13.37,13.48,301.07,19.14,129.77,1.1031
2024-10-04,192.07,61.4781,559.66,217.22,191.14,543.84,104.28,229.61,93.78,13.35,13.55,304.44,19.18,129.59,1.0974
2024-10-07,195.43,61.34377,552.71,217.42,189.03,542.64,103.83,229.21,93.78,13.35,13.59,304.33,19.13,129.45,1.0976
2024-10-08,194.23,61.28827,560.32,217.31,190.98,542.74,103.65,229.34,93.78,13.34,13.32,304.49,19.12,129.46,1.098
2024-10-09,194.64,61.61579,565.92,217.45,194.14,543.6,103.99,229.27,93.78,13.34,13.2,306.02,19.13,129.45,1.0939
2024-10-10,194.64,62.1126,565.3,216.75,195.98,542.26,104.08,229.32,93.78,13.35,13.29,306.53,19.17,129.52,1.0934
2024-10-11,194.66,62.2476,569.63,218.48,196.65,543.16,104.73,229.25,93.78,13.35,13.28,308.66,19.13,129.53,1.0937
2024-10-14,194.66,63.04348,575.12,220.34,198.3,544.41,105.15,229.38,93.78,13.36,13.33,310.06,19.2,129.6,1.0909
2024-10-15,196.66,63.07622,571.81,221.29,195.21,544.38,105.69,230.12,93.78,13.38,13.18,310.28,19.26,129.82,1.0893
2024-10-16,195.54,62.68863,573.78,214.17,194.87,545.53,106.03,230.72,93.78,13.39,13.09,310.96,19.32,129.92,1.0862
2024-10-17,194.63,63.18707,577.14,217.13,195.06,547.18,107.05,230.75,93.78,13.41,12.95,312.52,19.39,130.0,1.0831
2024-10-18,195.0,62.84163,577.35,217.64,195.34,547.24,106.54,231.28,93.78,13.42,13.23,312.96,19.36,130.15,1.0867
2024-10-21,193.68,63.20362,577.67,217.34,195.34,545.68,106.32,230.15,93.78,13.42,13.18,311.91,19.33,129.93,1.0815
2024-10-22,190.61,62.8886,577.62,216.12,195.23,545.28,105.32,229.66,93.78,13.41,13.11,311.12,19.31,129.78,1.0799
2024-10-23,186.95,62.99081,573.74,215.55,192.53,544.49,105.12,229.75,93.78,13.41,13.15,310.39,19.32,129.85,1.0782
2024-10-24,188.27,62.25141,572.06,215.74,193.11,545.64,104.96,230.36,93.78,13.41,13.06,310.56,19.33,130.07,1.0828
2024-10-25,186.19,62.55437,570.49,215.58,193.26,546.03,104.3,230.14,93.78,13.42,13.05,309.75,19.3,130.01,1.0796
2024-10-28,187.6,62.3821,571.94,216.02,193.9,547.65,105.21,230.34,93.78,13.43,13.01,310.96,19.31,130.08,1.0812
2024-10-29,190.01,62.5856,575.45,215.97,196.55,546.31,104.9,229.97,93.78,13.43,12.94,310.29,19.33,130.01,1.0819
2024-10-30,191.61,62.41487,567.99,214.04,194.68,544.92,104.18,229.35,93.78,13.43,12.89,307.59,19.23,129.8,1.0856
2024-10-31,192.3,60.99245,555.65,208.84,190.76,542.88,102.05,229.05,93.78,13.41,12.76,305.02,19.21,129.72,1.0884
2024-11-01,192.3,60.99245,555.65,208.84,190.76,542.88,102.05,229.05,93.78,13.41,12.76,305.02,19.21,129.72,1.0834
2024-11-04,192.3,61.24529,557.87,210.66,192.17,543.87,103.58,228.91,93.78,13.41,12.96,305.53,19.12,129.77,1.0878
2024-11-05,188.48,61.17109,564.24,210.18,194.11,545.1,103.46,228.57,93.78,13.41,13.1,308.33,19.08,129.7,1.093
2024-11-06,194.02,63.32619,584.94,211.22,200.63,544.36,103.43,228.94,93.78,13.42,13.03,315.73,19.38,130.06,1.0729
2024-11-07,195.79,64.01666,585.9,212.5,202.56,546.61,104.51,228.88,93.78,13.42,13.18,312.61,19.37,129.98,1.0805
2024-11-08,198.96,64.88935,592.56,211.11,202.98,547.61,103.72,229.66,93.78,13.43,13.08,312.51,19.54,130.2,1.0718
2024-11-11,198.96,64.99202,598.47,213.86,206.22,547.61,105.09,229.66,93.78,13.45,12.96,312.51,19.75,130.2,1.0655
2024-11-12,201.23,65.23051,599.91,212.05,207.71,546.82,103.67,229.87,93.78,13.45,12.68,314.79,19.75,130.39,1.0623
2024-11-13,198.45,65.20958,601.6,208.74,208.49,546.08,102.26,228.91,93.78,13.45,12.61,313.67,19.78,130.31,1.0564
2024-11-14,197.37,65.29027,599.5,211.36,207.54,547.84,103.21,230.26,93.78,13.45,12.46,311.77,19.81,130.5,1.053
2024-11-15,200.1,64.32837,591.41,208.07,203.35,547.71,102.8,230.1,93.78,13.45,12.51,309.29,19.84,130.48,1.054
2024-11-18,197.77,63.60117,589.02,205.58,203.66,547.4,102.27,229.94,93.78,13.45,12.5,308.29,19.74,130.42,1.0598
2024-11-19,200.66,63.53497,588.53,205.38,205.45,546.7,101.32,230.04,93.78,13.46,12.61,310.35,19.74,130.48,1.0596
2024-11-20,199.22,64.10938,591.59,206.97,206.39,546.04,101.83,229.9,93.78,13.46,12.67,312.41,19.91,130.45,1.0544
2024-11-21,199.4,64.45461,595.96,207.07,210.79,546.88,101.91,230.2,93.78,13.46,12.58,314.99,19.94,130.51,1.0474
2024-11-22,202.73,65.45734,604.5,212.95,214.6,549.34,103.17,230.83,93.78,13.46,12.57,319.19,20.14,130.75,1.0418
2024-11-25,203.52,65.49685,603.37,213.32,214.73,549.4,103.06,231.26,93.78,13.48,12.57,320.14,20.05,130.88,1.0495
2024-11-26,202.49,65.50143,608.18,213.17,215.15,548.64,102.77,231.36,93.78,13.46,12.48,319.64,20.06,130.92,1.0489
2024-11-27,202.33,65.06241,600.27,211.95,211.67,548.99,102.49,231.89,93.78,13.49,12.55,317.34,19.93,130.97,1.0566
2024-11-28,203.72,64.91045,600.27,212.53,212.15,550.05,103.13,232.34,93.78,13.5,12.46,317.34,19.99,131.15,1.0552
2024-11-29,205.79,64.99811,603.53,212.58,213.28,550.81,103.07,232.74,93.78,13.51,12.47,318.96,19.98,131.32,1.0577
2024-12-02,211.23,65.85622,611.23,215.46,216.44,551.19,103.7,233.3,93.78,13.52,12.51,321.81,20.18,131.53,1.0498
2024-12-03,214.68,65.82771,607.73,216.82,216.35,552.37,104.26,233.43,93.78,13.53,12.67,320.61,20.09,131.57,1.0509
2024-12-04,212.44,66.6034,613.93,218.98,221.0,554.03,104.99,233.68,93.78,13.55,12.74,322.33,20.09,131.7,1.0511
2024-12-05,212.85,66.2377,607.96,217.07,218.2,553.96,105.25,233.66,93.78,13.56,12.75,321.42,20.05,131.88,1.0586
2024-12-06,211.39,66.49607,611.21,218.68,219.85,554.28,105.23,234.02,93.78,13.57,12.8,322.15,20.11,131.44,1.0568
2024-12-09,210.08,66.69821,606.19,219.54,217.75,552.48,105.3,234.2,93.78,13.59,13.13,321.62,20.1,131.97,1.0554
2024-12-10,209.51,66.65081,609.02,219.32,216.67,552.48,104.87,234.15,93.78,13.6,12.93,322.89,20.25,132.03,1.0527
2024-12-11,209.9,67.00038,614.29,220.93,219.67,552.48,104.84,234.18,93.78,13.6,12.86,322.92,20.27,132.08,1.0496
2024-12-12,212.98,67.56499,610.78,220.82,218.77,552.48,104.75,233.4,93.78,13.61,12.91,322.06,20.27,131.92,1.0468
2024-12-13,209.89,67.66387,606.07,219.14,217.59,552.48,104.22,232.76,93.78,13.58,12.85,319.72,20.17,131.77,1.0501
2024-12-16,208.45,67.67196,606.76,218.78,219.08,552.48,104.09,232.75,93.78,13.6,12.86,320.05,20.12,131.78,1.0512
2024-12-17,208.76,67.11429,605.4,219.31,218.3,552.48,103.7,232.68,93.78,13.58,12.81,318.56,20.09,131.79,1.0491
2024-12-18,208.08,67.12172,589.98,219.11,211.67,552.48,104.01,232.48,93.78,13.59,12.82,313.15,20.08,131.75,1.0353
2024-12-19,205.45,66.09728,593.16,215.6,211.99,552.48,102.61,231.52,93.78,13.58,12.65,314.34,20.15,131.45,1.0363
2024-12-20,205.54,65.06856,597.48,209.44,214.31,552.48,101.25,231.47,93.78,13.58,12.5,316.01,20.11,131.52,1.043
2024-12-23,206.58,66.27236,600.77,211.85,215.46,552.48,102.02,231.24,93.78,13.58,12.6,316.72,20.12,131.44,1.0405
2024-12-24,205.44,66.27236,600.77,211.85,215.46,552.48,102.02,231.24,93.78,13.58,12.6,316.72,20.12,131.52,1.0399
2024-12-25,205.44,66.27236,600.77,211.85,215.46,552.48,102.02,231.24,93.78,13.58,12.6,316.72,20.12,131.52,1.0407
2024-12-26,205.44,66.27236,600.77,211.85,215.46,552.48,102.02,231.24,93.78,13.58,12.6,316.72,20.12,131.52,1.0422
2024-12-27,210.43,66.94175,598.04,213.06,214.52,552.48,102.56,230.95,93.78,13.58,12.63,316.82,20.05,131.29,1.0426
2024-12-30,209.74,65.63402,593.67,209.91,212.81,552.48,102.03,231.3,93.78,13.59,12.55,315.75,20.15,131.42,1.0407
2024-12-31,209.74,66.59581,593.01,211.96,212.11,552.48,102.88,231.25,93.78,13.59,12.55,316.34,20.18,131.43,1.0354
2025-01-01,209.74,66.59581,593.01,211.96,212.11,552.48,102.88,231.25,93.78,13.59,12.55,316.34,20.18,131.43,1.0356
2025-01-02,209.74,67.43302,596.59,212.75,214.72,552.48,102.81,231.17,93.78,13.6,12.44,318.27,20.38,131.46,1.0265
