Date,Ptf_rdt,Ptf_rdt_cum,Ptf_value,roll_vol,vol_ewma,"VaR Norm(95%, 1Y)"
2023-09-06,-0.003209997034149246,0.9383932295995315,1407384.9096402782,0.08457450154338744,0.05893797755799421,-0.09694434615145123
2023-09-07,0.0002792316011099469,0.9386552586435034,1407777.8959819754,0.08454612206229618,0.05715280378428483,-0.0940079965950267
2023-09-08,0.0012368514052310008,0.939816235719184,1409519.1080508737,0.08410342769701977,0.055620021794243406,-0.09148679457938118
2023-09-11,-0.00034190774284650384,0.9394949052713388,1409037.182554141,0.0829818549911749,0.05394199392612673,-0.08872668435438383
2023-09-12,-0.0029916138262879735,0.936684299323002,1404821.8874370581,0.08304175621720407,0.05357681078088861,-0.08812601153343735
2023-09-13,0.008567484051396318,0.9447093271186452,1416857.6765527278,0.08337789116298014,0.061709651721233855,-0.10150334445158365
2023-09-14,0.0004672795672387327,0.9451507704841875,1417519.745194666,0.08323368642092877,0.059857310787620514,-0.09845651474857907
2023-09-15,-0.008685991267191148,0.9369411991455828,1405207.1810668341,0.08281667127410296,0.06714665794090079,-0.11044642385176051
2023-09-18,-0.002024695346222209,0.9350441786599889,1402362.06462685,0.08284633670446621,0.06557542257907642,-0.1078619716680693
2023-09-19,0.002444100962451905,0.9373295210369867,1405789.5790987103,0.08256678117547478,0.0642841272393875,-0.10573797984511646
2023-09-20,-0.009454369220345418,0.9284676616639735,1392498.725371797,0.0807645717250686,0.07236023561160025,-0.11902199599280373
2023-09-21,-0.001912208205586967,0.9266922381827175,1389835.9778828719,0.08076187920173095,0.07054877989138617,-0.11604241648134761
2023-09-22,-0.0013324540735047024,0.9254574633350657,1387984.0852726384,0.08076179945328853,0.06859553245142702,-0.11282961034539714
2023-09-25,-0.004555202434209314,0.9212418172453247,1381661.5367887607,0.07939929314659526,0.06882415043276036,-0.11320565346117958
2023-09-26,0.0016428667365493723,0.9227552947831953,1383931.4225687205,0.07932759185385503,0.06703258076725052,-0.1102587835989295
2023-09-27,-0.0024906864734450963,0.920457000652179,1380484.4832943531,0.07820585423998992,0.0657081550403786,-0.10808029713845638
2023-09-28,0.0065444175091027325,0.9264808555636233,1389518.9501178693,0.0784395423548812,0.06860093639275139,-0.11283849903788434
2023-09-29,-0.0041798035785787615,0.9226083475680538,1383711.0338376637,0.07816498986171509,0.06846810118768379,-0.11262000456904206
2023-10-02,-0.005455656481355896,0.917574913356891,1376161.9817675834,0.07780237734469317,0.06968961390760009,-0.11462921419676375
2023-10-03,-0.004271434429192123,0.9136555522806155,1370283.796098516,0.07782883841872376,0.06957808845545081,-0.1144457711522986
2023-10-04,0.0028196888800775264,0.9162317766816023,1374147.5700809257,0.0775078346727509,0.06834367103119815,-0.11241533517484452
2023-10-05,0.0009139765785078119,0.9170691910659738,1375403.508775393,0.07711348878187123,0.06635688606227398,-0.10914736471273694
2023-10-06,0.00449032541086048,0.9211871301581347,1381579.518101034,0.07714009041065595,0.06666263587036564,-0.10965027839351621
2023-10-09,0.006257212847032487,0.926951194103481,1390224.3552108926,0.0773278182537116,0.06905984077179232,-0.11359332957017375
2023-10-10,0.0045593625696019715,0.9311775006817242,1396562.89209939,0.07681122460985404,0.0692633884617978,-0.11392813572633685
2023-10-11,0.0022526675922205364,0.9332751340601149,1399708.88406692,0.07656394322840054,0.06772221535538453,-0.1113931315524929
2023-10-12,-0.00243724556221829,0.9310005133812982,1396297.4498008306,0.07661368190720144,0.0663395496966924,-0.10911884892893191
2023-10-13,-0.0035980591016345543,0.9276507185105002,1391273.4890529856,0.0766650621163974,0.06582266811474417,-0.10826865438415996
2023-10-16,-0.004541547789371534,0.9234377484405399,1384954.9540143658,0.07669871919376701,0.0662157540535993,-0.10891522321638943
2023-10-17,-0.00373222275524244,0.9199912730627603,1379785.9936200075,0.07672285009293862,0.06581844968074609,-0.10826171567769816
2023-10-18,-0.004604348328266889,0.9157553127826137,1373432.9782869173,0.07688142407231209,0.06627736095393255,-0.10901655754984783
2023-10-19,-0.007584803834960199,0.908809488374335,1363015.7585661458,0.07723295302791713,0.07070339094776132,-0.11629672903819308
2023-10-20,-0.006788425187599118,0.9026401031527255,1353763.0280596009,0.07701616027582002,0.07345612157012393,-0.1208245679864066
2023-10-23,0.007044698045785587,0.9089989301234532,1363299.8798178292,0.07708897600860404,0.07630481952186678,-0.12551025914442007
2023-10-24,-0.004462576819742999,0.9049424525687131,1357216.0493757955,0.07723416814036024,0.07598808184263486,-0.12498927202394325
2023-10-25,-0.0023538403990108554,0.9028123624650769,1354021.379408589,0.0771081837905515,0.07423954828362837,-0.12211319025756505
2023-10-26,-0.0032012073481044864,0.8999222728963941,1349686.8762193357,0.07713071713017272,0.07304632457697711,-0.12015051191591525
2023-10-27,0.0010389674516263626,0.9008572628469272,1351089.156953615,0.07393967298299378,0.070936166249805,-0.11667961033802436
2023-10-30,0.00612971408597774,0.9063792603004553,1359370.9471904053,0.07417116317853627,0.0727882753356119,-0.1197260586853236
2023-10-31,0.0,0.9063792603004553,1359370.9471904053,0.07406758838267834,0.07057085093425172,-0.11607872011625561
2023-11-01,0.01793789224159192,0.9226377938017386,1383755.1967574575,0.07604049964664944,0.09770650989488658,-0.16071290717737408
2023-11-02,0.0027429165491069728,0.925168512275189,1387550.7217865563,0.07575954575490251,0.09532851060790175,-0.15680144642528906
2023-11-03,-0.000399427240990315,0.9247989747688798,1386996.496230019,0.07562187173093476,0.09243746895983002,-0.15204610608479052
2023-11-06,0.003689363284059425,0.9282108941515279,1392113.630178329,0.07545301021596441,0.09076237554039286,-0.14929082259834675
2023-11-07,0.0019553716426649933,0.9300258914123646,1394835.7296941474,0.07545953839204918,0.08832525838861181,-0.14528212161193407
2023-11-08,0.0005036678249531796,0.9304943155302424,1395538.2635722894,0.07542260380635482,0.0856569076974522,-0.1408930752996017
2023-11-09,-0.0007326167866255808,0.9298126197748252,1394515.8688140179,0.07530942642712911,0.08309629806357212,-0.13668124725610717
2023-11-10,0.0008322637728082101,0.9305864691337636,1395676.473852238,0.07525031472909226,0.08062982142846535,-0.13262425421706076
2023-11-13,0.008359321127429594,0.9383655402660935,1407343.381687167,0.07568169891187047,0.08466201717472094,-0.13925662601486755
2023-11-14,0.002474310507185313,0.9406873479819546,1410825.5862036936,0.07557222849206909,0.08264481549416151,-0.13593862451430677
2023-11-15,0.0009286265517328157,0.9415608952301697,1412135.7163029062,0.07557445518856824,0.08020844274217609,-0.1319311479565978
2023-11-16,0.0022456142453953403,0.9436752777894057,1415306.8283838674,0.07496023942084935,0.07825367246224756,-0.12871583697180042
2023-11-17,0.001743942326026458,0.9453209930483674,1417775.0418662003,0.07480910597794899,0.07617219920058613,-0.1252921181279541
2023-11-20,0.0018532365662788505,0.9470728964795557,1420402.5144165442,0.07471415075905108,0.0742024331342919,-0.12205214126956411
